HID,Folds,BIO08_Mean,TXX_IDW1N10,BIO02_Mean,TN90P_IDW1N10,ID_IDW1N10,BIO14_Mean,BIO18_Mean,CWD_IDW1N10,RX1DAY_IDW1N10,WSDI_IDW1N10,PA
71573,10,28.1696396,44.201715,12.4402534,10.660457,0.0,3.414232,206.586451,37.532161,91.005587,10.734995,1
71574,10,26.986034999999998,44.45419,12.397101000000001,10.924378,0.0,4.039807,141.077275,39.913648,94.917537,10.620111,1
71575,10,25.0906045,44.70486,12.6940393,10.893267,0.0,3.306084,139.451367,39.160037,93.86907,10.724084,1
71576,9,26.653831200000003,44.971157,12.7963933,10.589387,0.0,2.413241,106.332583,35.845949,87.260464,10.37029,1
71577,9,26.3662816,45.325447,12.9701311,9.957221,0.0,1.994225,91.846317,31.019712,77.948306,10.137506,1
71578,9,26.5319139,45.648094,13.739008799999999,9.567123,0.0,1.687687,89.00722,27.936303,72.038269,10.117482,1
71579,9,27.431705599999997,46.339533,13.889669799999998,9.319632,0.0,1.836625,74.236726,23.20807,67.630708,10.420799,1
71580,9,28.9800565,47.134618,13.873297500000001,9.445247,0.0,0.933404,229.806211,19.227952,65.691719,10.810495,1
71581,7,29.7157437,47.781621,13.584769,9.659648,0.0,1.427634,242.533363,16.64018,64.533554,11.022426,1
71582,7,30.006539500000002,48.080059,13.2834174,9.775936,0.0,1.775104,216.886281,15.220334,66.439862,11.044102,1
71583,7,29.710832,47.564444,13.088066000000001,10.034191,0.0,3.95741,267.513814,14.951136,76.322714,11.131874,1
71584,7,29.1088789,44.826799,13.2748533,10.244779,1.554842,4.218909,324.134264,19.858585,91.577534,11.012992,1
71585,3,23.482898,38.291158,10.4085268,10.827259,23.047998,13.604926,627.455036,26.43238,103.793183,10.976506,1
71586,3,19.7207545,28.927903,8.5814059,11.012093,69.460923,21.275305,636.468604,31.920224,100.74775,11.921331,1
71593,2,23.2635644,35.303399,13.826974400000001,11.34813,59.872743,0.639368,17.159224,10.430247,23.527141,6.094821,0
71594,2,23.585612599999997,36.804637,13.8494109,11.271073,53.768126,0.708353,23.67429,8.797095,18.545056,6.958454,0
71595,2,24.1657075,34.335744,13.6338999,11.333703,78.954278,0.638999,37.276198,8.601574,17.182637,7.930884,0
71596,2,15.267793800000002,31.441588,12.217136700000001,11.330513,101.962844,1.412741,96.101784,8.485284,16.20561,8.027723,0
71598,2,10.3728446,27.109767,11.428841,11.216258,140.837917,7.277555,176.884549,10.012192,19.853181,7.05394,0
71599,2,14.5104206,28.637429,12.421756,11.113304,132.408336,15.680486,121.281616,9.937182,22.142203,6.190578,0
71642,4,27.3795443,34.487598,8.2720284,12.059197,0.0,10.189263,101.188856,39.521815,92.679011,6.914613,1
71643,4,27.8691036,36.604836,9.415571,12.217735,0.0,13.290922,156.72103,40.445078,88.206252,7.170371,1
71644,10,27.772585299999996,37.630369,10.1450298,12.07821,0.0,7.685324,126.047014,38.710015,82.271397,7.104551,1
71645,10,26.4153849,37.720479,10.7441148,11.988494,0.0,8.642455,210.436147,39.601176,79.764147,6.972283,1
71646,10,25.5559926,38.422028,10.8674434,11.795018,0.0,2.997298,155.014543,38.825761,75.75054,7.136731,1
71647,10,24.5038975,39.160235,10.7923629,11.715046,0.0,1.361049,119.988273,37.596967,72.450217,7.624292,1
71648,10,27.2684135,40.312191,11.0354779,11.681306,0.0,0.500394,126.574236,35.573196,69.878231,8.433463,1
71649,10,27.520780100000003,41.531425,11.3442861,11.695416,0.0,0.0,141.382531,33.360808,67.660958,9.370701,1
71650,10,27.6484892,42.380567,11.6109099,11.504679,0.0,0.0,142.447399,33.549594,65.65082,10.434522,1
71651,10,25.9318442,42.847787,11.3572165,11.17364,0.0,0.921142,155.109969,33.820616,67.032482,11.425923,1
71652,10,26.095810699999998,43.149365,11.3010772,10.826351,0.0,0.777281,195.024429,34.967852,72.409555,11.77021,1
71653,10,26.6989097,43.57826,12.198227300000001,10.622895,0.0,2.852634,192.577748,36.001374,79.611816,11.498441,1
71654,10,27.3076089,44.111558,12.4342904,10.677595,0.0,3.953428,207.074613,36.890358,87.224634,10.922919,1
71655,10,27.158490699999998,44.494683,12.1353779,10.852675,0.0,5.032762,181.840754,38.261548,92.972545,10.631789,1
71656,10,25.854962,44.575425,12.3952384,11.021767,0.0,4.826745,145.020122,40.008988,94.942669,10.637696,1
71657,9,25.6859379,44.825135,12.645912,10.833786,0.0,3.036176,108.256113,38.196144,91.573079,10.704967,1
71658,9,26.1384097,45.13797,12.463339399999999,10.512005,0.0,2.066765,101.716271,33.873561,84.064965,10.190822,1
71659,9,26.5589007,45.431993,13.0431115,9.751072,0.0,1.757305,82.003424,29.925774,73.997383,10.144774,1
71660,9,26.9062348,46.070772,13.661896200000001,9.360103,0.0,1.82413,80.173956,25.117665,68.822337,10.255862,1
71661,9,27.8760018,46.905636,13.694859600000001,9.380042,0.0,1.05677,70.191798,20.436024,66.666686,10.698067,1
71662,9,29.391316,47.656255,13.663439399999998,9.587469,0.0,1.502052,268.877837,17.460948,64.793865,10.995001,1
71663,7,29.8345768,48.044531,13.3590533,9.711164,0.0,2.024786,233.928283,15.731365,65.507271,11.032595,1
71664,7,29.7783863,47.94117,12.9762992,9.911852,0.0,3.405864,255.082751,14.647617,73.078132,11.171276,1
71665,7,29.1615743,46.040795,13.0481257,10.128519,0.53861,3.27487,320.146164,18.004139,87.278506,11.015447,1
71666,7,28.3266465,40.733447,12.9111841,10.618448,11.931012,7.678817,598.026825,25.349977,101.968476,10.902471,1
71667,3,18.8312791,32.050237,8.1963999,10.908554,50.892767,17.036666,523.49261,31.43432,103.862992,11.482207,1
71674,2,21.2358445,28.808281,13.5623717,11.382761,104.296697,0.0,15.078429,10.993047,23.695628,7.151079,0
71675,2,23.5468494,36.86764,13.910433800000002,11.268271,49.161146,0.200809,20.806028,9.403804,20.60084,6.345124,0
71676,2,25.0352532,37.497618,13.9210488,11.281011,55.938368,0.099561,27.569421,7.670465,15.984275,7.284841,0
71677,2,20.981421700000002,34.631982,13.222005999999999,11.313113,76.854379,0.567878,58.617742,7.763086,15.368986,7.67288,0
71678,2,15.1732337,30.712818,12.2676786,11.428042,104.415733,1.968533,110.576152,8.528569,16.685849,7.679419,0
71680,2,13.3201767,26.820493,12.0158495,11.133222,143.02311,10.456149,172.355393,10.254104,20.444183,6.848967,0
71724,4,27.318118500000004,35.445391,8.2338329,12.114523,0.0,15.933524,117.548812,39.124496,91.763233,7.450873,1
71725,4,27.729336999999997,36.945322,9.496309,12.154224,0.0,10.022776,138.386175,38.615207,86.916775,7.164026,1
71726,10,26.3934982,37.662023,10.298479,11.999417,0.0,9.699639,170.301424,37.540305,81.826566,7.18113,1
71727,10,26.7272664,38.149665,10.7266966,11.805059,0.0,6.244557,171.69707,36.131966,77.863011,7.336243,1
71728,10,24.8536242,39.096552,10.6643216,11.669526,0.0,1.623748,133.674777,34.56764,75.225466,7.749241,1
71729,10,26.1520925,40.154824,10.712021199999999,11.664135,0.0,1.285227,118.02343,32.675434,72.498754,8.48255,1
71730,10,28.275146,41.317299,11.044871,11.651441,0.0,0.0,136.19697,31.163068,69.5906,9.320878,1
71731,10,27.9719657,42.41267,11.51098,11.493833,0.0,0.0,157.416082,30.34689,68.118233,9.967883,1
71732,10,26.8431577,43.259389,11.4941247,11.136661,0.0,0.528647,133.597669,31.012703,67.941294,10.831276,1
71733,10,26.0020647,43.37896,11.4445561,10.893817,0.0,1.602113,154.718074,32.857303,69.505035,11.475646,1
71734,10,25.9898752,43.6621,11.6019887,10.615091,0.0,2.321712,182.926936,34.659436,76.14464,11.542212,1
71735,10,26.5510284,44.007773,12.2694845,10.669469,0.0,2.467317,186.420792,36.07027,83.174132,11.245316,1
71736,10,27.7086,44.408239,12.2749738,10.872227,0.0,4.145643,206.901128,37.472003,89.822347,10.833652,1
71737,10,26.919036499999997,44.63314,12.1770134,11.076603,0.0,4.05707,158.914123,39.145232,93.278829,10.715683,1
71738,9,24.5769904,44.782725,12.451230800000001,11.104863,0.0,7.063636,148.526686,39.041366,92.367467,10.648543,1
71739,9,26.4410005,45.011007,12.3872103,10.767875,0.0,3.114817,110.700972,36.462565,87.04261,10.438005,1
71740,9,26.248932500000002,45.368616,12.390857,10.164239,0.0,2.006076,96.648349,31.872223,78.725014,10.178089,1
71741,9,26.8562204,45.917965,13.154446100000001,9.618592,0.0,1.83127,85.171218,27.142588,71.733784,10.207887,1
71742,9,27.702913799999997,46.660922,13.527315999999999,9.369952,0.0,1.010751,65.785744,22.699473,67.913491,10.612052,1
71743,9,28.8354562,47.435664,13.6781742,9.463159,0.0,1.850327,182.496706,19.05788,66.756972,10.909654,1
71744,9,29.6924316,47.958001,13.4124561,9.635929,0.0,2.514802,259.855285,16.506769,67.246211,11.046894,1
71745,7,29.7036486,48.108232,13.1632239,9.743309,0.0,3.461872,255.550083,15.233393,68.407472,11.048074,1
71746,7,29.3262632,47.426667,12.8628062,10.012525,0.0,4.965531,312.290618,15.164933,79.396712,11.017136,1
71747,7,28.740521100000002,44.177495,13.0711938,10.263991,1.802035,4.471932,419.68726,21.235953,95.668398,10.896673,1
71748,7,21.2143387,37.27793,9.3989562,10.838619,25.539757,14.541042,690.559033,28.481113,107.12958,10.803689,1
71756,2,23.4624022,35.718638,13.906034600000002,11.243852,56.409291,0.0,18.363297,9.590805,21.024928,6.080359,0
71757,2,23.933954399999998,38.609994,13.978612000000002,11.232314,44.298844,0.0,23.345484,7.560299,16.232619,6.786692,0
71758,2,25.1066218,36.405827,14.044669099999998,11.27744,63.18013,0.0,31.524306,7.183727,14.5924,7.408309,0
71759,2,19.27006,32.365514,13.071984800000001,11.340364,93.9301,1.040838,75.368278,8.098158,15.819216,7.725632,0
71760,2,13.358018300000001,29.457132,12.189478099999999,11.293283,118.683463,3.014754,128.069848,8.713756,16.509171,7.625638,0
71762,2,13.177278999999999,27.834605,12.2896357,11.022822,136.086027,11.58865,159.916403,9.808755,21.09136,6.301838,0
71805,4,27.6344056,36.477524,8.319720100000001,12.218183,0.0,14.479241,132.301838,38.414047,91.083641,8.040451,1
71806,10,27.8924235,38.632417,9.6550631,11.963304,0.0,9.83008,130.20021,31.606107,84.020062,6.882667,1
71807,10,26.5353178,38.140219,10.3542031,11.904713,0.0,8.365377,169.464668,34.887154,81.756395,7.647603,1
71808,10,26.400131699999996,38.840583,10.5345934,11.640406,0.0,5.144584,165.323543,32.225388,79.046735,7.914533,1
71809,10,25.3137376,39.720593,10.4520608,11.696906,0.0,2.566289,133.557136,31.763048,76.194712,8.355261,1
71810,10,27.810592300000003,40.802296,10.6966651,11.683468,0.0,0.512755,131.022534,29.810013,72.571095,8.984768,1
71811,10,28.335371099999996,42.073985,11.0276073,11.646869,0.0,0.0,161.5484,29.788259,69.575616,9.706485,1
71812,10,27.162532700000003,42.823498,11.3988525,11.328544,0.0,0.0,154.942088,30.556928,67.51394,10.377523,1
71813,10,26.3312302,43.49887,11.4631356,10.904852,0.0,1.937168,129.553732,31.626167,68.848751,11.123559,1
71814,10,25.9642028,43.738403,11.475786,10.655988,0.0,0.647223,153.56656,33.213237,73.789544,11.511194,1
71815,10,26.5837393,44.068784,11.9569341,10.686963,0.0,2.408532,155.317328,35.157618,81.308014,11.40701,1
71816,10,26.4987923,44.490343,12.2430798,10.887634,0.0,2.942609,202.584749,37.554288,89.097182,10.920091,1
71817,10,26.9933063,44.758003,12.1995537,11.15684,0.0,7.058375,198.096473,38.520639,91.983048,10.720082,1
71818,10,26.384742799999998,44.83753,12.4740789,11.264265,0.0,4.146935,171.106541,39.231055,91.724747,10.706344,1
71819,9,24.7635091,45.031576,12.1874,11.041339,0.0,6.237129,142.933084,37.127472,86.899624,10.478891,1
71820,9,26.5791131,45.251044,12.2323415,10.583231,0.0,2.759748,103.812936,33.826475,81.454618,10.224981,1
71821,9,26.5060383,45.580427,12.3956531,10.001345,0.0,1.940959,102.616764,30.061421,75.244858,10.21106,1
71822,9,27.450550099999997,46.366159,13.245209800000001,9.467071,0.0,1.627341,79.781126,25.383011,70.346273,10.461354,1
71823,9,28.758427599999997,47.274488,13.5426917,9.451668,0.0,1.638808,78.682978,21.147556,68.406782,10.892125,1
71824,9,29.5274784,47.832345,13.6502916,9.512684,0.0,1.678365,283.021126,18.424604,67.485119,10.978378,1
71825,9,29.6749438,48.175351,13.3232706,9.584628,0.0,1.752642,264.69874,16.051969,70.049468,11.054274,1
71826,7,29.4144086,47.799654,12.9280484,9.847828,0.0,3.565737,278.281492,15.114733,80.508856,10.875319,1
71827,7,28.823845499999997,44.852991,12.839530300000002,10.122284,0.702625,4.868598,388.537374,21.322151,98.81443,10.50795,1
71828,7,25.4448799,39.767121,11.638811,10.525492,15.148092,10.100569,736.303383,27.810646,105.017515,10.890441,1
71829,7,15.542952399999999,31.711186,8.6550029,10.893423,60.218248,18.769479,415.566306,31.384263,103.541698,11.241544,1
71836,2,22.2606879,31.726225,13.7241287,11.2999,84.603255,0.0,16.538224,9.959135,21.217952,6.252839,0
71837,2,23.683802399999998,38.506195,13.910982999999998,11.194429,42.698744,0.0,20.530995,7.834754,17.181044,6.0483,0
71838,2,25.2397507,38.938319,14.104885,11.212726,46.498468,0.0,25.492543,6.561043,14.034651,7.247069,0
71839,2,24.1456985,36.157276,14.0347869,11.330761,65.598217,0.116391,38.732728,7.008987,14.083424,7.411633,0
71840,2,18.633757499999998,32.216657,13.156624099999998,11.320196,96.85006,1.787729,83.406334,7.862758,15.324169,7.473868,0
71842,2,12.9030932,26.027284,12.222774,11.050336,146.35802,8.112293,180.558205,9.716369,19.520952,7.085357,0
71887,10,27.2082598,36.316187,8.5376417,12.034091,0.0,14.513429,127.99973,36.155711,88.133351,7.77597,1
71888,10,27.8245324,37.294674,9.6747089,11.892256,0.0,9.775606,154.727962,34.409247,83.68618,7.741506,1
71889,10,27.4695468,38.082052,10.204510299999999,11.703352,0.0,9.289935,145.503029,33.023015,80.27179,7.697077,1
71890,10,26.517737699999998,38.876576,10.391275,11.645032,0.0,4.227741,155.825232,32.27137,77.530168,8.000092,1
71891,10,26.972054500000002,40.085567,10.4197174,11.687368,0.0,2.185663,117.858895,30.915729,75.055076,8.594368,1
71892,10,28.3761344,41.315963,10.5966731,11.655027,0.0,0.070199,142.326313,28.466106,71.550916,9.31315,1
71893,10,27.4673264,42.754505,10.9592603,11.67321,0.0,0.000956,162.921349,29.357644,68.157283,10.13134,1
71894,10,27.1248267,43.800734,11.421673199999999,10.849804,0.0,0.198335,111.643371,29.350882,66.381477,11.007011,1
71895,10,26.819160399999998,43.839301,11.5454074,10.355265,0.0,2.425738,150.421398,30.335797,69.883575,11.511986,1
71896,10,26.4796725,44.065326,11.569078399999999,10.594244,0.0,3.633749,150.262977,33.273975,76.429034,11.618979,1
71897,10,27.1092669,44.495092,12.1621646,10.741988,0.0,3.248458,173.151251,36.53627,86.607463,10.975939,1
71898,10,27.098449499999997,44.74144,12.3599463,11.152608,0.0,3.309544,207.663123,38.125998,91.075674,10.797354,1
71899,10,27.038471700000002,44.825413,12.4926195,11.311913,0.0,7.449563,189.267529,39.314326,92.442626,10.782103,1
71900,9,25.5733821,44.908019,12.4465583,11.224154,0.0,7.972745,164.729946,38.395791,89.377949,10.56956,1
71901,9,25.7423308,45.154592,12.148245900000001,10.901888,0.0,4.329856,127.641413,35.724072,83.428499,10.291601,1
71902,9,25.7141195,45.510901,11.8489535,10.297886,0.0,2.011258,117.550347,31.637114,77.944031,10.244309,1
71903,9,26.8961507,46.156416,12.6777308,9.723622,0.0,2.119308,103.757499,27.109408,73.103694,10.408319,1
71904,9,28.309194100000003,47.074004,13.2642203,9.454793,0.0,1.139402,81.540652,22.852164,69.00563,10.786663,1
71905,9,29.113509800000003,47.806395,13.6294827,9.453629,0.0,1.605571,124.738905,19.819205,69.244987,11.013741,1
71906,9,29.661241999999998,48.276984,13.576996500000002,9.553086,0.0,2.029469,293.091362,17.101491,70.471541,11.138438,1
71907,7,29.517727100000002,48.074669,13.1668091,9.680377,0.0,2.552649,295.67141,15.585729,79.083246,10.823138,1
71908,7,28.9656987,45.910358,12.7410743,9.932339,0.505703,3.962469,334.961549,19.212845,96.762368,10.526614,1
71909,7,26.984970499999996,41.716048,12.2790561,10.393947,11.783097,7.063824,583.533893,25.086737,112.057235,10.039015,1
71910,7,19.1356252,32.060393,8.8939272,10.777508,47.131468,15.060573,641.205522,37.851684,116.306355,10.37793,1
71917,2,16.356352899999997,29.504717,13.0919027,11.340773,95.890056,0.0,16.490661,10.580031,22.166881,6.085039,0
71918,2,23.6642296,37.278035,13.7964189,11.211941,49.547965,0.0,18.381462,8.327961,18.10486,5.799698,0
71919,2,24.1190875,39.120483,14.006853799999998,11.205607,43.59512,0.0,22.036969,6.894623,14.865098,6.844133,0
71920,2,25.0409903,37.83855,14.2766502,11.324691,55.448319,0.0,28.040487,6.473775,13.369806,7.276518,0
71921,2,22.6632805,34.913197,14.026738,11.371783,78.227051,0.904485,47.069814,6.919918,13.576681,7.345153,0
71922,2,19.5203129,31.248551,13.4698776,11.252651,106.054265,2.78077,83.648369,7.958958,15.636488,7.439294,0
71924,2,10.9479255,27.553568,11.884753,10.968108,135.742841,8.34422,213.435766,9.787381,20.516997,6.353943,0
71969,10,26.5950219,36.661886,8.7280839,11.927326,0.0,13.467599,141.95218,34.806944,85.706613,7.734922,1
71970,10,27.8526237,37.14013,9.5084389,11.82472,0.0,5.529724,150.944224,34.019409,83.300351,7.915391,1
71971,10,27.7671226,38.246481,10.043208799999999,11.634754,0.0,9.435038,155.496075,32.053983,80.064524,7.864178,1
71972,10,26.8718096,39.231731,10.244583299999999,11.617396,0.0,4.490718,141.816278,30.404299,77.178076,8.39203,1
71973,10,27.657757299999997,40.452406,10.3126478,11.655001,0.0,1.279849,136.799417,29.220343,74.284659,8.942642,1
71974,10,27.839523000000003,41.757346,10.4267077,11.5866,0.0,0.271672,150.987732,28.839842,71.452109,9.483569,1
71975,10,27.325098200000003,42.955212,10.9930389,11.29669,0.0,0.159615,130.513246,29.274169,69.685871,10.173888,1
71976,10,28.0836359,43.686837,11.5867446,10.92151,0.0,1.906381,132.951706,31.044635,70.660312,10.850163,1
71977,10,26.6626738,44.053379,11.3758882,10.614346,0.0,1.124575,155.337056,33.395549,75.755705,11.246946,1
71978,10,27.113091500000003,44.185452,11.7841256,10.716036,0.0,5.347135,167.310543,35.153708,80.784385,11.323731,1
71979,10,26.3002847,44.601588,12.1742724,10.917529,0.0,3.290526,205.527665,37.557703,89.103803,10.913548,1
71980,10,27.4878304,44.842606,12.565285900000001,11.340965,0.0,5.469148,199.921539,38.733994,91.884263,10.734789,1
71981,9,26.8879797,44.819494,12.7125532,11.489866,0.0,6.540401,182.918735,39.886044,92.664926,10.912939,1
71982,9,24.2931598,45.077445,12.0646775,11.224778,0.0,9.337832,174.357004,37.452271,84.059579,10.49794,1
71983,9,26.686267700000002,45.375341,12.2764578,10.833892,0.0,2.230666,110.047483,34.190834,78.977545,9.823691,1
71984,9,26.065609000000002,45.704285,11.8906492,9.99799,0.0,2.206778,127.274453,29.45647,75.587652,10.287384,1
71985,9,27.6419534,46.683681,13.1767821,9.505858,0.0,1.94306,97.526396,25.100532,70.385407,10.681506,1
71986,9,28.9713953,47.596834,13.461084,9.451397,0.0,1.718185,79.666979,21.147427,69.917545,11.012727,1
71987,9,29.528702,48.213291,13.7114759,9.5301,0.0,1.583437,296.488721,18.168758,69.406066,11.159939,1
71988,7,29.6218285,48.319566,13.517344900000001,9.583535,0.0,2.240804,274.025597,16.022645,75.342415,10.925721,1
71989,7,29.199201799999997,47.254635,12.854915600000002,9.812027,0.0,2.669927,316.837812,16.671607,90.329638,10.580171,1
71990,7,28.398525999999997,42.642776,12.5862941,10.261488,10.815595,5.209506,470.850983,23.391822,109.950765,9.992764,1
71991,7,22.099857,35.789104,10.3531649,10.571503,29.554383,10.928683,654.927175,34.621684,118.574565,10.199484,1
71999,2,23.4430272,32.805553,13.526034200000002,11.228687,70.447126,0.0,16.395996,10.156797,21.721105,5.456166,0
72000,2,23.7846239,38.671608,13.811937699999998,11.197652,42.322542,0.0,19.200782,7.572223,16.48136,6.075008,0
72001,2,24.9730426,39.465897,14.2483416,11.279626,46.504375,0.0,23.219584,5.894337,12.233177,7.307318,0
72002,2,24.6389861,38.085399,14.5012824,11.373656,57.003391,0.0,29.74309,5.922542,12.069441,7.350514,0
72003,2,22.4812465,35.805815,14.2553022,11.305513,68.626778,1.234989,45.058181,6.577103,13.232099,6.904059,0
72005,2,14.2542499,26.925449,12.5885542,10.985205,138.887694,6.604933,182.869558,9.87534,19.836548,6.807936,0
72049,10,26.6876957,34.80495,7.6518534,11.852581,0.0,18.63614,132.715533,33.699444,89.888313,8.467484,1
